ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
12/12/2006,1394.967296,1305.755597,1452.156835,1394.967296,1394.967296,-17.19345884,-17.19345884,-17.19345884,-4.614980098,-4.614980098,-4.614980098,-12.57847874,-12.57847874,-12.57847874,0,0,0,1377.773837
12/13/2006,1395.468433,1309.916708,1449.68078,1395.468433,1395.468433,-17.87814067,-17.87814067,-17.87814067,-4.870231147,-4.870231147,-4.870231147,-13.00790952,-13.00790952,-13.00790952,0,0,0,1377.590292
12/14/2006,1395.96957,1300.895012,1445.278306,1395.96957,1395.96957,-18.52594025,-18.52594025,-18.52594025,-5.090753711,-5.090753711,-5.090753711,-13.43518654,-13.43518654,-13.43518654,0,0,0,1377.44363
12/15/2006,1396.470707,1306.728192,1447.589469,1396.470707,1396.470707,-19.23083184,-19.23083184,-19.23083184,-5.397901005,-5.397901005,-5.397901005,-13.83293083,-13.83293083,-13.83293083,0,0,0,1377.239875
12/18/2006,1397.974118,1308.949188,1446.344496,1397.974118,1397.974118,-21.2846984,-21.2846984,-21.2846984,-6.712071659,-6.712071659,-6.712071659,-14.57262674,-14.57262674,-14.57262674,0,0,0,1376.689419
12/19/2006,1398.475254,1307.204106,1447.561997,1398.475254,1398.475254,-19.19569255,-19.19569255,-19.19569255,-4.614980098,-4.614980098,-4.614980098,-14.58071245,-14.58071245,-14.58071245,0,0,0,1379.279562
12/20/2006,1398.976391,1311.796397,1449.48151,1398.976391,1398.976391,-19.30131942,-19.30131942,-19.30131942,-4.870231147,-4.870231147,-4.870231147,-14.43108827,-14.43108827,-14.43108827,0,0,0,1379.675072
12/21/2006,1399.477528,1308.255264,1450.568831,1399.477528,1399.477528,-19.19608136,-19.19608136,-19.19608136,-5.090753711,-5.090753711,-5.090753711,-14.10532765,-14.10532765,-14.10532765,0,0,0,1380.281447
12/22/2006,1399.978665,1310.961526,1450.447561,1399.978665,1399.978665,-18.98691053,-18.98691053,-18.98691053,-5.397901005,-5.397901005,-5.397901005,-13.58900953,-13.58900953,-13.58900953,0,0,0,1380.991755
12/26/2006,1401.983213,1318.841415,1458.123384,1401.983213,1401.983213,-14.11058508,-14.11058508,-14.11058508,-4.614980098,-4.614980098,-4.614980098,-9.495604983,-9.495604983,-9.495604983,0,0,0,1387.872627
12/27/2006,1402.484349,1320.008954,1457.508116,1402.484349,1402.484349,-12.8500604,-12.8500604,-12.8500604,-4.870231147,-4.870231147,-4.870231147,-7.979829258,-7.979829258,-7.979829258,0,0,0,1389.634289
12/28/2006,1402.985486,1321.772217,1460.541752,1402.985486,1402.985486,-11.38213422,-11.38213422,-11.38213422,-5.090753711,-5.090753711,-5.090753711,-6.291380512,-6.291380512,-6.291380512,0,0,0,1391.603352
12/29/2006,1403.486623,1325.313091,1463.336489,1403.486623,1403.486623,-9.849112319,-9.849112319,-9.849112319,-5.397901005,-5.397901005,-5.397901005,-4.451211314,-4.451211314,-4.451211314,0,0,0,1393.637511
1/3/2007,1405.992308,1336.417605,1477.247016,1405.992308,1405.992308,1.144159648,1.144159648,1.144159648,-4.870231147,-4.870231147,-4.870231147,6.014390795,6.014390795,6.014390795,0,0,0,1407.136467
1/4/2007,1406.493444,1338.05416,1482.059319,1406.493444,1406.493444,3.029293889,3.029293889,3.029293889,-5.090753711,-5.090753711,-5.090753711,8.1200476,8.1200476,8.1200476,0,0,0,1409.522738
1/5/2007,1406.994581,1339.405094,1484.978981,1406.994581,1406.994581,4.745994352,4.745994352,4.745994352,-5.397901005,-5.397901005,-5.397901005,10.14389536,10.14389536,10.14389536,0,0,0,1411.740576
1/8/2007,1408.497992,1345.136222,1484.03775,1408.497992,1408.497992,8.661965115,8.661965115,8.661965115,-6.712071659,-6.712071659,-6.712071659,15.37403677,15.37403677,15.37403677,0,0,0,1417.159957
1/9/2007,1408.999129,1348.482858,1491.782515,1408.999129,1408.999129,12.11844914,12.11844914,12.11844914,-4.614980098,-4.614980098,-4.614980098,16.73342924,16.73342924,16.73342924,0,0,0,1421.117578
1/10/2007,1409.500266,1353.776674,1487.823106,1409.500266,1409.500266,12.98824706,12.98824706,12.98824706,-4.870231147,-4.870231147,-4.870231147,17.8584782,17.8584782,17.8584782,0,0,0,1422.488513
1/11/2007,1410.001403,1354.784429,1491.258994,1410.001403,1410.001403,13.64006042,13.64006042,13.64006042,-5.090753711,-5.090753711,-5.090753711,18.73081413,18.73081413,18.73081413,0,0,0,1423.641463
1/12/2007,1410.50254,1359.440064,1491.026913,1410.50254,1410.50254,13.93957573,13.93957573,13.93957573,-5.397901005,-5.397901005,-5.397901005,19.33747673,19.33747673,19.33747673,0,0,0,1424.442115
1/16/2007,1412.507087,1354.52607,1495.898288,1412.507087,1412.507087,14.43712522,14.43712522,14.43712522,-4.614980098,-4.614980098,-4.614980098,19.05210531,19.05210531,19.05210531,0,0,0,1426.944212
1/17/2007,1413.008224,1354.230893,1500.419308,1413.008224,1413.008224,13.47020485,13.47020485,13.47020485,-4.870231147,-4.870231147,-4.870231147,18.34043599,18.34043599,18.34043599,0,0,0,1426.478429
1/18/2007,1413.509361,1359.629904,1493.034833,1413.509361,1413.509361,12.31650547,12.31650547,12.31650547,-5.090753711,-5.090753711,-5.090753711,17.40725918,17.40725918,17.40725918,0,0,0,1425.825866
1/19/2007,1414.010498,1353.581131,1490.670425,1414.010498,1414.010498,10.88063787,10.88063787,10.88063787,-5.397901005,-5.397901005,-5.397901005,16.27853888,16.27853888,16.27853888,0,0,0,1424.891136
1/22/2007,1415.513908,1353.175475,1489.155928,1415.513908,1415.513908,5.322026424,5.322026424,5.322026424,-6.712071659,-6.712071659,-6.712071659,12.03409808,12.03409808,12.03409808,0,0,0,1420.835935
1/23/2007,1416.015045,1352.263558,1489.503921,1416.015045,1416.015045,5.836040565,5.836040565,5.836040565,-4.614980098,-4.614980098,-4.614980098,10.45102066,10.45102066,10.45102066,0,0,0,1421.851086
1/24/2007,1416.516182,1348.148302,1489.777143,1416.516182,1416.516182,3.975830108,3.975830108,3.975830108,-4.870231147,-4.870231147,-4.870231147,8.846061256,8.846061256,8.846061256,0,0,0,1420.492012
1/25/2007,1417.017319,1346.226328,1486.909015,1417.017319,1417.017319,2.165886255,2.165886255,2.165886255,-5.090753711,-5.090753711,-5.090753711,7.256639967,7.256639967,7.256639967,0,0,0,1419.183205
1/26/2007,1417.518456,1347.999887,1488.674432,1417.518456,1417.518456,0.321039885,0.321039885,0.321039885,-5.397901005,-5.397901005,-5.397901005,5.71894089,5.71894089,5.71894089,0,0,0,1417.839496
1/29/2007,1419.021866,1347.346225,1489.909908,1419.021866,1419.021866,-4.970425402,-4.970425402,-4.970425402,-6.712071659,-6.712071659,-6.712071659,1.741646257,1.741646257,1.741646257,0,0,0,1414.051441
1/30/2007,1419.523003,1345.169204,1485.132843,1419.523003,1419.523003,-3.896039677,-3.896039677,-3.896039677,-4.614980098,-4.614980098,-4.614980098,0.718940421,0.718940421,0.718940421,0,0,0,1415.626964
1/31/2007,1420.02414,1346.667501,1483.05076,1420.02414,1420.02414,-4.987741492,-4.987741492,-4.987741492,-4.870231147,-4.870231147,-4.870231147,-0.117510345,-0.117510345,-0.117510345,0,0,0,1415.036399
2/1/2007,1420.525277,1343.506246,1486.914488,1420.525277,1420.525277,-5.845083544,-5.845083544,-5.845083544,-5.090753711,-5.090753711,-5.090753711,-0.754329833,-0.754329833,-0.754329833,0,0,0,1414.680194
2/2/2007,1421.026414,1349.694297,1486.818687,1421.026414,1421.026414,-6.581402626,-6.581402626,-6.581402626,-5.397901005,-5.397901005,-5.397901005,-1.183501622,-1.183501622,-1.183501622,0,0,0,1414.445011
2/5/2007,1422.529825,1345.671651,1486.072872,1422.529825,1422.529825,-7.938223857,-7.938223857,-7.938223857,-6.712071659,-6.712071659,-6.712071659,-1.226152198,-1.226152198,-1.226152198,0,0,0,1414.591601
2/6/2007,1423.030961,1345.546516,1485.079284,1423.030961,1423.030961,-5.466725832,-5.466725832,-5.466725832,-4.614980098,-4.614980098,-4.614980098,-0.851745735,-0.851745735,-0.851745735,0,0,0,1417.564236
2/7/2007,1423.532098,1349.239083,1488.193401,1423.532098,1423.532098,-5.178255006,-5.178255006,-5.178255006,-4.870231147,-4.870231147,-4.870231147,-0.308023859,-0.308023859,-0.308023859,0,0,0,1418.353843
2/8/2007,1424.033235,1346.366456,1493.691453,1424.033235,1424.033235,-4.70679809,-4.70679809,-4.70679809,-5.090753711,-5.090753711,-5.090753711,0.383955621,0.383955621,0.383955621,0,0,0,1419.326437
2/9/2007,1424.534372,1353.222932,1489.266845,1424.534372,1424.534372,-4.197923522,-4.197923522,-4.197923522,-5.397901005,-5.397901005,-5.397901005,1.199977483,1.199977483,1.199977483,0,0,0,1420.336449
2/12/2007,1426.037783,1352.938138,1490.897602,1426.037783,1426.037783,-2.593508684,-2.593508684,-2.593508684,-6.712071659,-6.712071659,-6.712071659,4.118562974,4.118562974,4.118562974,0,0,0,1423.444274
2/13/2007,1426.53892,1358.477208,1495.773436,1426.53892,1426.53892,0.537134288,0.537134288,0.537134288,-4.614980098,-4.614980098,-4.614980098,5.152114386,5.152114386,5.152114386,0,0,0,1427.076054
2/14/2007,1427.040057,1357.397769,1496.037213,1427.040057,1427.040057,1.298106067,1.298106067,1.298106067,-4.870231147,-4.870231147,-4.870231147,6.168337214,6.168337214,6.168337214,0,0,0,1428.338163
2/15/2007,1427.541193,1357.78769,1501.649343,1427.541193,1427.541193,2.049771468,2.049771468,2.049771468,-5.090753711,-5.090753711,-5.090753711,7.140525179,7.140525179,7.140525179,0,0,0,1429.590965
2/16/2007,1428.04233,1363.398651,1503.62043,1428.04233,1428.04233,2.646350685,2.646350685,2.646350685,-5.397901005,-5.397901005,-5.397901005,8.044251689,8.044251689,8.044251689,0,0,0,1430.688681
2/20/2007,1430.046878,1367.001057,1507.067998,1430.046878,1430.046878,5.983103602,5.983103602,5.983103602,-4.614980098,-4.614980098,-4.614980098,10.5980837,10.5980837,10.5980837,0,0,0,1436.029981
2/21/2007,1430.548015,1368.13689,1507.729013,1430.548015,1430.548015,6.040781749,6.040781749,6.040781749,-4.870231147,-4.870231147,-4.870231147,10.9110129,10.9110129,10.9110129,0,0,0,1436.588796
2/22/2007,1431.049152,1361.44904,1502.260066,1431.049152,1431.049152,5.993738225,5.993738225,5.993738225,-5.090753711,-5.090753711,-5.090753711,11.08449194,11.08449194,11.08449194,0,0,0,1437.04289
2/23/2007,1431.550288,1370.356836,1506.858988,1431.550288,1431.550288,5.723560518,5.723560518,5.723560518,-5.397901005,-5.397901005,-5.397901005,11.12146152,11.12146152,11.12146152,0,0,0,1437.273849
2/26/2007,1433.053699,1368.859843,1508.912611,1433.053699,1433.053699,3.78992437,3.78992437,3.78992437,-6.712071659,-6.712071659,-6.712071659,10.50199603,10.50199603,10.50199603,0,0,0,1436.843623
2/27/2007,1433.554836,1367.846394,1514.825591,1433.554836,1433.554836,5.483646876,5.483646876,5.483646876,-4.614980098,-4.614980098,-4.614980098,10.09862697,10.09862697,10.09862697,0,0,0,1439.038483
2/28/2007,1434.055973,1367.090226,1509.450144,1434.055973,1434.055973,4.756582747,4.756582747,4.756582747,-4.870231147,-4.870231147,-4.870231147,9.626813894,9.626813894,9.626813894,0,0,0,1438.812556
3/1/2007,1434.55711,1372.977592,1508.257829,1434.55711,1434.55711,4.016546628,4.016546628,4.016546628,-5.090753711,-5.090753711,-5.090753711,9.107300339,9.107300339,9.107300339,0,0,0,1438.573656
3/2/2007,1435.058247,1374.40015,1511.037664,1435.058247,1435.058247,3.163820385,3.163820385,3.163820385,-5.397901005,-5.397901005,-5.397901005,8.56172139,8.56172139,8.56172139,0,0,0,1438.222067
3/5/2007,1436.561657,1362.267658,1505.402371,1436.561657,1436.561657,0.271669823,0.271669823,0.271669823,-6.712071659,-6.712071659,-6.712071659,6.983741481,6.983741481,6.983741481,0,0,0,1436.833327
3/6/2007,1437.062794,1369.411127,1507.181411,1437.062794,1437.062794,1.928987333,1.928987333,1.928987333,-4.614980098,-4.614980098,-4.614980098,6.54396743,6.54396743,6.54396743,0,0,0,1438.991781
3/7/2007,1437.563931,1374.247768,1514.74319,1437.563931,1437.563931,1.305712985,1.305712985,1.305712985,-4.870231147,-4.870231147,-4.870231147,6.175944132,6.175944132,6.175944132,0,0,0,1438.869644
3/8/2007,1438.065068,1368.905482,1506.895635,1438.065068,1438.065068,0.802205197,0.802205197,0.802205197,-5.090753711,-5.090753711,-5.090753711,5.892958908,5.892958908,5.892958908,0,0,0,1438.867273
3/9/2007,1438.566205,1367.556074,1510.951998,1438.566205,1438.566205,0.307234052,0.307234052,0.307234052,-5.397901005,-5.397901005,-5.397901005,5.705135057,5.705135057,5.705135057,0,0,0,1438.873439
3/12/2007,1440.069615,1369.404662,1506.312943,1440.069615,1440.069615,-0.950507782,-0.950507782,-0.950507782,-6.712071659,-6.712071659,-6.712071659,5.761563877,5.761563877,5.761563877,0,0,0,1439.119108
3/13/2007,1440.570752,1375.290963,1509.656178,1440.570752,1440.570752,1.370353346,1.370353346,1.370353346,-4.614980098,-4.614980098,-4.614980098,5.985333444,5.985333444,5.985333444,0,0,0,1441.941106
3/14/2007,1441.071889,1377.856579,1512.739815,1441.071889,1441.071889,1.431785025,1.431785025,1.431785025,-4.870231147,-4.870231147,-4.870231147,6.302016172,6.302016172,6.302016172,0,0,0,1442.503674
3/15/2007,1441.573026,1374.73898,1511.58485,1441.573026,1441.573026,1.610347637,1.610347637,1.610347637,-5.090753711,-5.090753711,-5.090753711,6.701101348,6.701101348,6.701101348,0,0,0,1443.183374
3/16/2007,1442.074163,1374.183469,1509.728587,1442.074163,1442.074163,1.771497085,1.771497085,1.771497085,-5.397901005,-5.397901005,-5.397901005,7.16939809,7.16939809,7.16939809,0,0,0,1443.84566
3/19/2007,1443.577574,1369.497008,1515.243348,1443.577574,1443.577574,2.115753504,2.115753504,2.115753504,-6.712071659,-6.712071659,-6.712071659,8.827825163,8.827825163,8.827825163,0,0,0,1445.693327
3/20/2007,1444.07871,1381.487155,1518.551719,1444.07871,1444.07871,4.790310873,4.790310873,4.790310873,-4.614980098,-4.614980098,-4.614980098,9.40529097,9.40529097,9.40529097,0,0,0,1448.869021
3/21/2007,1444.579847,1379.248565,1520.57337,1444.579847,1444.579847,5.094111134,5.094111134,5.094111134,-4.870231147,-4.870231147,-4.870231147,9.964342281,9.964342281,9.964342281,0,0,0,1449.673958
3/22/2007,1445.080984,1381.531699,1520.434048,1445.080984,1445.080984,5.396610238,5.396610238,5.396610238,-5.090753711,-5.090753711,-5.090753711,10.48736395,10.48736395,10.48736395,0,0,0,1450.477594
3/23/2007,1445.582121,1379.719962,1518.772552,1445.582121,1445.582121,5.560242916,5.560242916,5.560242916,-5.397901005,-5.397901005,-5.397901005,10.95814392,10.95814392,10.95814392,0,0,0,1451.142364
3/26/2007,1447.085532,1385.056231,1521.697406,1447.085532,1447.085532,5.215026265,5.215026265,5.215026265,-6.712071659,-6.712071659,-6.712071659,11.92709792,11.92709792,11.92709792,0,0,0,1452.300558
3/27/2007,1447.586669,1386.478396,1522.140679,1447.586669,1447.586669,7.457765749,7.457765749,7.457765749,-4.614980098,-4.614980098,-4.614980098,12.07274585,12.07274585,12.07274585,0,0,0,1455.044434
3/28/2007,1448.087805,1386.701402,1519.603419,1448.087805,1448.087805,7.252714481,7.252714481,7.252714481,-4.870231147,-4.870231147,-4.870231147,12.12294563,12.12294563,12.12294563,0,0,0,1455.34052
3/29/2007,1448.588942,1384.765768,1519.488702,1448.588942,1448.588942,6.988048805,6.988048805,6.988048805,-5.090753711,-5.090753711,-5.090753711,12.07880252,12.07880252,12.07880252,0,0,0,1455.576991
3/30/2007,1449.090079,1378.454918,1527.057491,1449.090079,1449.090079,6.547017498,6.547017498,6.547017498,-5.397901005,-5.397901005,-5.397901005,11.9449185,11.9449185,11.9449185,0,0,0,1455.637097
4/2/2007,1450.593229,1380.978569,1516.306512,1450.593229,1450.593229,4.388054281,4.388054281,4.388054281,-6.712071659,-6.712071659,-6.712071659,11.10012594,11.10012594,11.10012594,0,0,0,1454.981283
4/3/2007,1451.094279,1388.986745,1530.564616,1451.094279,1451.094279,6.101999477,6.101999477,6.101999477,-4.614980098,-4.614980098,-4.614980098,10.71697957,10.71697957,10.71697957,0,0,0,1457.196278
4/4/2007,1451.595328,1381.122181,1529.234616,1451.595328,1451.595328,5.441657217,5.441657217,5.441657217,-4.870231147,-4.870231147,-4.870231147,10.31188836,10.31188836,10.31188836,0,0,0,1457.036986
4/5/2007,1452.096378,1387.682265,1524.68749,1452.096378,1452.096378,4.813757911,4.813757911,4.813757911,-5.090753711,-5.090753711,-5.090753711,9.904511622,9.904511622,9.904511622,0,0,0,1456.910136
4/9/2007,1454.100578,1391.724474,1525.308654,1454.100578,1454.100578,1.945763509,1.945763509,1.945763509,-6.712071659,-6.712071659,-6.712071659,8.657835167,8.657835167,8.657835167,0,0,0,1456.046341
4/10/2007,1454.601628,1389.467813,1527.434719,1454.601628,1454.601628,3.922454732,3.922454732,3.922454732,-4.614980098,-4.614980098,-4.614980098,8.53743483,8.53743483,8.53743483,0,0,0,1458.524082
4/11/2007,1455.102678,1390.669989,1525.651185,1455.102678,1455.102678,3.655724762,3.655724762,3.655724762,-4.870231147,-4.870231147,-4.870231147,8.525955909,8.525955909,8.525955909,0,0,0,1458.758402
4/12/2007,1455.603727,1386.921502,1530.884571,1455.603727,1455.603727,3.544390612,3.544390612,3.544390612,-5.090753711,-5.090753711,-5.090753711,8.635144323,8.635144323,8.635144323,0,0,0,1459.148118
4/13/2007,1456.104777,1392.0371,1528.124,1456.104777,1456.104777,3.475567584,3.475567584,3.475567584,-5.397901005,-5.397901005,-5.397901005,8.873468588,8.873468588,8.873468588,0,0,0,1459.580345
4/16/2007,1457.607927,1399.7335,1526.284204,1457.607927,1457.607927,3.680660416,3.680660416,3.680660416,-6.712071659,-6.712071659,-6.712071659,10.39273208,10.39273208,10.39273208,0,0,0,1461.288587
4/17/2007,1458.108977,1396.010707,1533.59953,1458.108977,1458.108977,6.542683772,6.542683772,6.542683772,-4.614980098,-4.614980098,-4.614980098,11.15766387,11.15766387,11.15766387,0,0,0,1464.65166
4/18/2007,1458.610027,1396.15152,1536.006494,1458.610027,1458.610027,7.16714935,7.16714935,7.16714935,-4.870231147,-4.870231147,-4.870231147,12.0373805,12.0373805,12.0373805,0,0,0,1465.777176
4/19/2007,1459.111076,1397.84947,1537.939026,1459.111076,1459.111076,7.926978008,7.926978008,7.926978008,-5.090753711,-5.090753711,-5.090753711,13.01773172,13.01773172,13.01773172,0,0,0,1467.038054
4/20/2007,1459.612126,1396.828733,1535.982659,1459.612126,1459.612126,8.683451994,8.683451994,8.683451994,-5.397901005,-5.397901005,-5.397901005,14.081353,14.081353,14.081353,0,0,0,1468.295578
4/23/2007,1461.115276,1402.173762,1540.694458,1461.115276,1461.115276,10.8477488,10.8477488,10.8477488,-6.712071659,-6.712071659,-6.712071659,17.55982046,17.55982046,17.55982046,0,0,0,1471.963025
4/24/2007,1461.616326,1411.342733,1547.313825,1461.616326,1461.616326,14.12072741,14.12072741,14.12072741,-4.614980098,-4.614980098,-4.614980098,18.73570751,18.73570751,18.73570751,0,0,0,1475.737053
4/25/2007,1462.117376,1407.512258,1546.27486,1462.117376,1462.117376,15.00768216,15.00768216,15.00768216,-4.870231147,-4.870231147,-4.870231147,19.8779133,19.8779133,19.8779133,0,0,0,1477.125058
4/26/2007,1462.618425,1412.058957,1541.174231,1462.618425,1462.618425,15.87070884,15.87070884,15.87070884,-5.090753711,-5.090753711,-5.090753711,20.96146255,20.96146255,20.96146255,0,0,0,1478.489134
4/27/2007,1463.119475,1406.632186,1547.34216,1463.119475,1463.119475,16.56455183,16.56455183,16.56455183,-5.397901005,-5.397901005,-5.397901005,21.96245284,21.96245284,21.96245284,0,0,0,1479.684027
4/30/2007,1464.622625,1414.752853,1552.016011,1464.622625,1464.622625,17.54873787,17.54873787,17.54873787,-6.712071659,-6.712071659,-6.712071659,24.26080953,24.26080953,24.26080953,0,0,0,1482.171363
5/1/2007,1465.123675,1415.547912,1558.902771,1465.123675,1465.123675,20.12128376,20.12128376,20.12128376,-4.614980098,-4.614980098,-4.614980098,24.73626386,24.73626386,24.73626386,0,0,0,1485.244958
5/2/2007,1465.624725,1415.789978,1556.126366,1465.624725,1465.624725,20.17689804,20.17689804,20.17689804,-4.870231147,-4.870231147,-4.870231147,25.04712919,25.04712919,25.04712919,0,0,0,1485.801623
5/3/2007,1466.125774,1419.372861,1559.075437,1466.125774,1466.125774,20.09701109,20.09701109,20.09701109,-5.090753711,-5.090753711,-5.090753711,25.1877648,25.1877648,25.1877648,0,0,0,1486.222786
5/4/2007,1466.626824,1413.568477,1556.532264,1466.626824,1466.626824,19.75885404,19.75885404,19.75885404,-5.397901005,-5.397901005,-5.397901005,25.15675504,25.15675504,25.15675504,0,0,0,1486.385678
5/7/2007,1468.129974,1410.931677,1551.209465,1468.129974,1468.129974,17.37110549,17.37110549,17.37110549,-6.712071659,-6.712071659,-6.712071659,24.08317715,24.08317715,24.08317715,0,0,0,1485.501079
5/8/2007,1468.631024,1417.444226,1559.652819,1468.631024,1468.631024,18.82000688,18.82000688,18.82000688,-4.614980098,-4.614980098,-4.614980098,23.43498698,23.43498698,23.43498698,0,0,0,1487.451031
